1620.0,638.0,1114.0,685.0,939.0,690.0,954.0,694.0,946.0,699.0,611.0,713.0
619.0,724.0,449.0,727.0,1465.0,822.0,1303.0,828.0,1135.0,843.0,956.0,849.0
964.0,864.0,785.0,870.0,785.0,874.0,799.0,875.0,791.0,879.0,616.0,888.0
631.0,890.0,458.0,894.0,468.0,901.0,465.0,904.0,970.0,1017.0,967.0,1032.0
812.0,1042.0,635.0,1046.0,642.0,1047.0,803.0,1047.0,808.0,1047.0,631.0,1056.0
464.0,1069.0,1322.0,1172.0,984.0,1185.0,1158.0,1186.0,658.0,1220.0,644.0,1226.0
655.0,1228.0,477.0,1236.0,487.0,1243.0,1078.0,1261.0,1331.0,1331.0,825.0,1373.0
506.0,1404.0,849.0,1551.0,521.0,1571.0,507.0,1574.0,1565.0,2014.0,784.800048828125,708.0
812.4000244140625,1042.800048828125,644.4000244140625,1054.800048828125,812.4000244140625,1040.4000244140625,644.4000244140625,1052.4000244140625,807.6000366210938,1047.60009765625,944.4000244140625,685.2000122070312
1111.2000732421875,685.2000122070312,802.800048828125,1047.60009765625,642.0,1047.60009765625,954.0000610351562,693.6000366210938,634.800048828125,1046.4000244140625,940.800048828125,697.2000122070312
