1136.0,616.0,1136.0,631.0,963.0,643.0,611.0,659.0,641.0,672.0,472.0,673.0
474.0,688.0,451.0,704.0,453.0,706.0,1490.0,765.0,1315.0,768.0,1487.0,769.0
1325.0,774.0,1158.0,789.0,987.0,809.0,808.0,820.0,821.0,820.0,640.0,834.0
650.0,839.0,489.0,847.0,1161.0,948.0,1156.0,958.0,992.0,962.0,1004.0,968.0
987.0,971.0,1002.0,971.0,836.0,985.0,834.0,987.0,830.0,992.0,651.0,997.0
653.0,1001.0,658.0,1007.0,487.0,1013.0,499.0,1019.0,492.0,1020.0,650.0,1023.0
1344.0,1117.0,1176.0,1131.0,1180.0,1131.0,847.0,1155.0,843.0,1159.0,841.0,1160.0
665.0,1170.0,677.0,1173.0,1078.0,1261.0,1184.0,1293.0,852.0,1313.0,861.0,1324.0
1382.0,1444.0,1046.0,1473.0,698.0,1495.0,870.0,1496.0,542.0,1517.0,526.0,1519.0
1588.0,1962.0,580.0,2005.0,640.800048828125,672.0,1003.2000122070312,968.4000244140625,992.4000244140625,976.800048828125,822.0000610351562,979.2000122070312
