1133.0,637.0,961.0,649.0,631.0,666.0,471.0,695.0,450.0,712.0,1312.0,774.0
1140.0,793.0,1155.0,795.0,1149.0,802.0,636.0,814.0,805.0,822.0,810.0,831.0
647.0,845.0,478.0,846.0,487.0,852.0,486.0,855.0,990.0,968.0,1001.0,974.0
818.0,993.0,827.0,999.0,648.0,1004.0,664.0,1004.0,651.0,1006.0,650.0,1008.0
496.0,1025.0,840.0,1166.0,511.0,1186.0,1078.0,1261.0,850.0,1319.0,525.0,1526.0
1586.0,1967.0,631.2000122070312,666.0,1000.800048828125,979.2000122070312,999.6000366210938,976.800048828125,1000.800048828125,974.4000244140625,685.2000122070312,1348.800048828125
511.20001220703125,1188.0,511.20001220703125,1185.60009765625,672.0,1180.800048828125,963.6000366210938,636.0,676.800048828125,1171.2000732421875,838.800048828125,1166.4000244140625
973.2000122070312,645.6000366210938,960.0000610351562,649.2000122070312,832.800048828125,1164.0,792.0000610351562,661.2000122070312,801.6000366210938,664.800048828125,1154.4000244140625,795.6000366210938
796.800048828125,666.0,799.2000122070312,666.0,625.2000122070312,672.0,638.4000244140625,676.800048828125,638.4000244140625,679.2000122070312,466.8000183105469,681.6000366210938
844.800048828125,1161.60009765625,1014.0000610351562,1144.800048828125,470.4000244140625,694.800048828125,489.6000061035156,1027.2000732421875,495.6000061035156,1024.800048828125,658.800048828125,1012.800048828125
