1120.0,681.0,1110.0,682.0,939.0,688.0,954.0,692.0,612.0,711.0,778.0,711.0
621.0,722.0,619.0,725.0,449.0,726.0,430.0,759.0,1460.0,821.0,1466.0,821.0
1136.0,842.0,957.0,847.0,1130.0,848.0,953.0,859.0,965.0,862.0,961.0,863.0
785.0,873.0,799.0,873.0,793.0,876.0,632.0,888.0,458.0,891.0,622.0,892.0
628.0,892.0,467.0,900.0,1485.0,983.0,982.0,1021.0,799.0,1040.0,635.0,1044.0
643.0,1045.0,803.0,1045.0,808.0,1045.0,629.0,1051.0,644.0,1051.0,631.0,1054.0
636.0,1060.0,477.0,1072.0,470.0,1074.0,1332.0,1163.0,995.0,1192.0,981.0,1198.0
821.0,1213.0,479.0,1228.0,1341.0,1338.0,1178.0,1344.0,501.0,1409.0,1686.0,1459.0
840.0,1545.0,521.0,1569.0,507.0,1572.0,512.0,1576.0,1566.0,2012.0,786.0000610351562,706.800048828125
631.2000122070312,888.0000610351562,458.4000244140625,891.6000366210938,622.800048828125,891.6000366210938,627.6000366210938,891.6000366210938,944.4000244140625,681.6000366210938,466.8000183105469,897.6000366210938
