1734.0,976.0,1578.0,1311.0,1415.0,1136.0,1417.0,983.0,1888.0,1147.0,1236.0,1138.0
1898.0,978.0,1753.0,1326.0,1916.0,1287.0,1894.0,1318.0,1736.0,1316.0,1251.0,1141.0
1402.0,978.0,1579.0,1141.0,1891.0,979.0,1417.0,972.0,1579.0,1145.0,1407.0,1315.0
1576.0,973.0,1577.0,1314.0,1727.0,1145.0,1567.0,978.0,1409.0,1313.0,1571.0,974.0
1736.0,975.0,1725.0,1282.0,1574.0,1136.0,1565.0,1312.0,1896.0,1318.0,1733.0,1138.0
1567.0,1138.0,1742.0,1310.0,1900.0,1140.0,1894.0,1139.0,1415.0,1307.0,1403.0,976.0
1890.0,1304.0,1896.0,1302.0,1740.0,1302.0,1732.0,1301.0,1573.0,1300.0,1413.0,1300.0
1899.0,992.0,1572.0,812.0,1574.0,812.0,1399.0,1307.0,1738.0,990.0,1420.0,814.0
1731.0,989.0,1731.0,816.0,1408.0,1134.0,1742.0,1142.0,1581.0,817.0,1582.0,822.0
1739.0,1138.0,1731.0,976.0,1568.0,987.0,1900.0,819.0,1402.0,1143.0,1408.0,971.0
