613.6966977562423,1938.3887155141347,776.5194514540377,1954.9433817170175,940.5572830300256,1970.689850579666,1105.9179006231036,1985.8594767425318,1271.059929828699,2000.3323024388762,1436.020003124514,2013.7379902360587
624.8902870797081,1777.8930312111,788.8476976899235,1793.750134257071,953.7771781216212,1809.2644613689247,1120.045106510177,1824.258348005852,1286.3006195583378,1838.6749454110832,1452.1086582626933,1852.1248176229706
637.2814635632111,1613.801239212401,801.9812685392646,1629.4411510382224,968.376824249353,1644.688364400262,1135.0229362615478,1659.3920718156146,1301.628002377481,1673.56587443763,1468.3546874363615,1687.5043147201286
649.661998402079,1448.9575117329784,815.1644374762085,1463.7930487967283,981.7739564614787,1478.522126847754,1149.218267886322,1493.2907595949885,1316.729089886231,1507.3348460448092,1484.0628470091353,1521.68289537582
663.9548013453939,1282.5447062715223,829.8099988514789,1296.9365361500872,996.4874747591456,1311.3345355185106,1164.7001330642452,1325.7341519867941,1332.9575244223765,1340.2046757742842,1500.611505456222,1354.2264791252767
677.1824957903091,1115.5711289823068,843.334633822242,1129.3143113394294,1010.4295238675413,1143.1211153217441,1178.9991809131807,1157.4542995220638,1347.5050100619565,1171.6210138826846,1515.5949635301774,1185.9062336624759
690.9925885412767,948.1570796990828,857.3518700088636,960.9910547246917,1025.0809672828618,974.5608508267866,1193.584339436125,988.3402166032464,1361.5945495176577,1002.7442914047058,1529.9785291039973,1016.9525843469273
705.1967817226545,781.2552693174456,871.3440620952958,793.7708574053228,1039.1383812309057,806.8332341440741,1207.3574114138728,820.2136334145814,1375.5623184575743,834.3936489590518,1543.6543551044288,848.8700917922654
720.8162382737354,614.489366406845,886.916894526592,626.0535986191993,1053.7968775348015,638.8135080398184,1222.1268844379,652.1425628327979,1390.5044574198196,666.143346196046,1557.8497657694638,680.6869644094819
735.5083558235146,450.3297033946815,901.0746052202251,461.3654375709682,1067.8661862530587,473.553545497474,1235.7790049594882,486.4574401122768,1403.6839796770657,500.5190886110902,1570.6961366669727,515.1943162868379
